sno,user_id,user_name,book_id,book_name,book_author,request_date,doi,dor
200,REPA0472,Emma Baker,UNIN8895,Dan Marino: Wonder Boy Quarterback (Sports Stars (Children's Press Paper)),Bob Rubin,2022-10-07,2022-10-07,2022-10-14
201,REPA0423,Ella Nguyen,UNIC9063,An Incident at Bloodtide: A Mongo Mystery,George C. Chesbro,2022-10-04,2022-10-07,2022-10-14
202,REPA0201,Ethan Ali,UNIK4206,Second to None: The Fighting 58th Battalion of the Canadian Expeditionary Force,Kevin R. Shackleton,2022-10-04,2022-10-07,2022-10-14
203,REPA0034,Ava Ali,UNII7502,Death by Station Wagon: A Suburban Detective Mystery (Suburban Detective Mysteries),Jon Katz,2022-10-05,2022-10-07,2022-10-14
204,REPA0129,Alexander Choi,UNII1273,A History of Black Baptists,Leroy Fitts,2022-10-06,2022-10-07,2022-10-14
205,REPA0024,Grace Baker,UNID6136,A Gesture Life,Chang-Rae Lee,2022-10-07,2022-10-07,2022-10-14
206,REPA0211,Sebastian Rossi,UNIH8941,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E. L. Konigsburg,2022-10-05,2022-10-07,2022-10-14
207,REPA0569,Jackson Singh,UNIX1124,The Crucible,Arthur Miller,2022-10-04,2022-10-07,2022-10-14
208,REPA0200,Zoey Verma,UNII2492,Tay John (New Canadian Library),O'Hagan,2022-10-05,2022-10-07,2022-10-14
209,REPA0248,Alexander Nguyen,UNIQ3988,The Case for Christianity,C. S. Lewis,2022-10-04,2022-10-07,2022-10-14
210,REPA0445,Jackson García,UNIC3425,The Man in the Box,Thomas Moran,2022-10-06,2022-10-07,2022-10-14
211,REPA0207,Mason Jensen,UNIL5886,What's for Lunch?: A Mini Peek Book (Mini Peek Books),Cindy Chang,2022-10-07,2022-10-07,2022-10-14
212,REPA0102,Henry Nguyen,UNIH5259,Il dio della foresta: Romanzo,Romano Battaglia,2022-10-04,2022-10-07,2022-10-14
213,REPA0276,Logan Paredes,UNIF3522,Little Polar Bear and the Brave Little Hare,Hans De Beer,2022-10-06,2022-10-07,2022-10-14
214,REPA0111,Zoey Sharma,UNIV4807,Stones in Water,Donna Jo Napoli,2022-10-04,2022-10-07,2022-10-14
215,REPA0392,James Dubois,UNIS2650,The Research Magnificent,H. G. Wells,2022-10-07,2022-10-07,2022-10-14
216,REPA0279,Daniel Marino,UNIP4700,Into and Out of Dislocation,C. S. Giscombe,2022-10-05,2022-10-07,2022-10-14
217,REPA0507,Sophia Dubois,UNIW4269,Computer Graphics: 118 Computer-Generated Designs (Dover pictorial archive series),Melvin L. Prueitt,2022-10-06,2022-10-07,2022-10-14
218,REPA0113,Liam Müller,UNIX0548,Circle of Three #9: Through the Veil,Isobel Bird,2022-10-07,2022-10-07,2022-10-14
219,REPA0243,Elijah Lopez,UNIU0578,The Hunter,Julia Leigh,2022-10-06,2022-10-08,2022-10-15
220,REPA0278,Liam Verma,UNII6016,Mrs. Drew Plays Her Hand,Carla Kelly,2022-10-05,2022-10-08,2022-10-15
221,REPA0539,Lucas Haddad,UNIC6576,The Master of All Desires,Judith Merkle Riley,2022-10-06,2022-10-08,2022-10-15
222,REPA0313,Evelyn Marino,UNID1640,Close to the Wind,Pete Goss,2022-10-05,2022-10-08,2022-10-15
223,REPA0484,Jackson Johnson,UNIV6313,Aquanatal Exercises (Midwifery Practice Guides),Gillian Halksworth,2022-10-07,2022-10-08,2022-10-15
224,REPA0524,Jackson Verma,UNIE0871,La Peau De Chagrin (Garnier-Flammarion),Honore De Balzac,2022-10-07,2022-10-08,2022-10-15
225,REPA0042,James Patel,UNIF8829,Preacher: Dead or Alive (Preacher (DC Comics)),Garth Ennis,2022-10-05,2022-10-08,2022-10-15
226,REPA0076,Mateo Ali,UNIR3724,The Disinherited,Clayton Matthews,2022-10-05,2022-10-08,2022-10-15
227,REPA0505,Amelia O'Brien,UNIC7362,Survival of the Fittest,Jonathan Kellerman,2022-10-05,2022-10-08,2022-10-15
228,REPA0340,Logan Ali,UNIP3703,Haunting at Mill Lane,Ken Radford,2022-10-08,2022-10-08,2022-10-15
229,REPA0394,Daniel Lee,UNIL2405,The Postman,David Brin,2022-10-05,2022-10-08,2022-10-15
230,REPA0221,Olivia Cohen,UNIQ0694,Twice over lightly;: New York then and now,Helen Hayes,2022-10-05,2022-10-08,2022-10-15
231,REPA0509,Hannah Verma,UNIP2780,Dayworld,Philip Jose Farmer,2022-10-08,2022-10-08,2022-10-15
232,REPA0036,Noah Jensen,UNIG0259,The Best of All Possible Wars,Larry Niven,2022-10-07,2022-10-08,2022-10-15
233,REPA0008,Mason Ali,UNIR2312,Manual Para Consejeros de Jovenes / Manual for Youth Counselors,Josh Mcdowell,2022-10-07,2022-10-08,2022-10-15
234,REPA0449,Sebastian O'Brien,UNIT9755,The Case of Jennie Brice,Mary Roberts Rinehart,2022-10-06,2022-10-08,2022-10-15
235,REPA0346,Henry Cohen,UNIN7226,The Sunfood Diet Success System: 36 Lessons in Health Transformation,David Wolfe,2022-10-07,2022-10-08,2022-10-15
236,REPA0530,Alexander Cohen,UNIK0442,Guia Para La Vida,Matt Groening,2022-10-09,2022-10-09,2022-10-16
237,REPA0283,Hannah Baker,UNIU6203,He Who Dies (Worldwide Library Mysteries),Wendi Lee,2022-10-07,2022-10-09,2022-10-16
238,REPA0544,Emma Singh,UNIE7015,Effect of Gamma Rays On Man In the Moon,Paul Zindel,2022-10-07,2022-10-09,2022-10-16
239,REPA0056,Mason Nguyen,UNIK6291,The singing: A fable about what makes us human,Theron Raines,2022-10-06,2022-10-09,2022-10-16
240,REPA0206,Mia Jensen,UNIA6376,Old Man and the Sea,Ernest Hemingway,2022-10-06,2022-10-09,2022-10-16
241,REPA0204,Sebastian Lopez,UNIE0952,The Big Book of Life's Instructions: Simple Solutions for Complicated Lives,Sheree Bykofsky,2022-10-09,2022-10-09,2022-10-16
242,REPA0187,Henry Tanaka,UNIN2248,Peter Norton's Complete Guide to Windows 95,Peter Norton,2022-10-09,2022-10-09,2022-10-16
243,REPA0316,Liam Haddad,UNIA7535,The SONG OF THE DODO: ISLAND BIOGEOGRAPHY IN AN AGE OF EXTINCTIONS,David Quammen,2022-10-06,2022-10-09,2022-10-16
244,REPA0232,Olivia Brown,UNIR6949,Time of Her Life,Robb F. Dew,2022-10-06,2022-10-09,2022-10-16
245,REPA0074,Daniel Johnson,UNIX1107,New River: A photographic essay,Arnout Hyde,2022-10-07,2022-10-09,2022-10-16
246,REPA0290,Logan Singh,UNIE2861,Giftwraps by Artists: M.C. Escher,Joost Elffers,2022-10-07,2022-10-09,2022-10-16
247,REPA0080,Ava Smith,UNIE6717,To Charm a Knight (Zebra Historical Romance),Linda Kay,2022-10-06,2022-10-09,2022-10-16
248,REPA0061,Mateo Lopez,UNIE5379,A Falling Star,Pamela Belle,2022-10-07,2022-10-09,2022-10-16
249,REPA0307,Sophia Haddad,UNIL1828,Amber Brown Sees Red (Amber Brown (Paperback)),Paula Danziger,2022-10-07,2022-10-09,2022-10-16
250,REPA0515,Harper Singh,UNIS9168,GETTING UP WHEN YOU'RE FEELING DOWN,Harriet B. Braiker,2022-10-09,2022-10-09,2022-10-16
251,REPA0222,Aiden García,UNIP0306,A Dialogue on Personal Identity and Immortality,John Perry,2022-10-06,2022-10-09,2022-10-16
252,REPA0227,James Ali,UNIV0856,The Way the Future Was,Frederik Pohl,2022-10-06,2022-10-09,2022-10-16
253,REPA0256,Alexander García,UNIL2614,Trusting Hearts (Bantam Sweet Dreams Romances),Jocelyn Saal,2022-10-07,2022-10-09,2022-10-16
254,REPA0533,Noah Johnson,UNIG8670,UNTIL THE END,Harold Coyle,2022-10-07,2022-10-09,2022-10-16
255,REPA0289,Elijah Kim,UNIA2978,Cruel As the Grave,Sharon Kay Penman,2022-10-06,2022-10-09,2022-10-16
256,REPA0574,Aiden Jensen,UNIF4004,Period Piece: A Cambridge Childhood,Gwen Raverat,2022-10-07,2022-10-09,2022-10-16
257,REPA0293,Olivia Novak,UNIX0424,Grime and Punishment,Jill Churchill,2022-10-07,2022-10-09,2022-10-16
258,REPA0529,Mason Santos,UNIA5648,Bee Season,Myla Goldberg,2022-10-08,2022-10-09,2022-10-16
259,REPA0149,Daniel Verma,UNIO9143,Quantum Evolution: How Physics' Weirdest Theory Explains Life's Biggest Mystery (Norton Paperback),Johnjoe Mcfadden,2022-10-08,2022-10-09,2022-10-16
260,REPA0288,Olivia Smith,UNID1157,2ND RING OF POWR P (A Touchstone Book),Carlos Castaneda,2022-10-08,2022-10-09,2022-10-16
261,REPA0555,Ella Kim,UNII0218,The Heinemann Book of African Women's Writing (African Writers),Charlotte Bruner,2022-10-07,2022-10-09,2022-10-16
262,REPA0214,Sebastian Singh,UNIB3080,Zen Meditations on Being a Mother (Zen Meditations),Roni Jay,2022-10-09,2022-10-09,2022-10-16
263,REPA0449,Sebastian O'Brien,UNIU2409,The Other Side of Morality,Fritz Ridenour,2022-10-10,2022-10-10,2022-10-17
264,REPA0288,Olivia Smith,UNIN2244,The Little Giant Encyclopedia of Meditations &amp; Blessings,Nathaniel Altman,2022-10-09,2022-10-10,2022-10-17
265,REPA0508,Emma Smith,UNIK9887,Claire and Present Danger,Gillian Roberts,2022-10-08,2022-10-10,2022-10-17
266,REPA0263,Sophia Brown,UNIA3547,Plan B,Jonathan Tropper,2022-10-09,2022-10-10,2022-10-17
267,REPA0394,Daniel Lee,UNIC7375,The Princess and the Pizza,Mary Jane Auch,2022-10-07,2022-10-10,2022-10-17
268,REPA0566,Alexander Patel,UNII5812,Wherever You Go (Harlequin American Romance),Bobby Hutchinson,2022-10-10,2022-10-10,2022-10-17
269,REPA0027,Sebastian García,UNIO5786,Centering: A Guide to Inner Growth,Sanders Laurie,2022-10-08,2022-10-10,2022-10-17
270,REPA0289,Elijah Kim,UNIM0464,The Fun Book for Couples : 102 Ways to Celebrate Love,Melina Gerosa Bellows,2022-10-07,2022-10-10,2022-10-17
271,REPA0456,Riley Cohen,UNID7559,Lulu in Hollywood: Expanded Edition,Louise Brooks,2022-10-07,2022-10-10,2022-10-17
272,REPA0460,Emma Dubois,UNIF4899,Ma vie tropicale: Anatomie d'un miracle,Christophe Donner,2022-10-07,2022-10-10,2022-10-17
273,REPA0423,Ella Nguyen,UNIG0091,Lore of Sportfishing,Tre Tryckare,2022-10-09,2022-10-10,2022-10-17
274,REPA0558,Alexander Verma,UNIK5578,Sluggy Freelance: Worship the Comic (Book 2),Peter Abrams,2022-10-09,2022-10-10,2022-10-17
275,REPA0186,Ethan Müller,UNIP0207,Lonely Planet Read This First: Europe (Read This First),Paul Harding,2022-10-09,2022-10-10,2022-10-17
276,REPA0071,Mateo Patel,UNIB0726,Women and Self-Esteem,Linda Tschirhart Sanford,2022-10-09,2022-10-10,2022-10-17
277,REPA0389,Ethan Haddad,UNIA4237,Grand Avenue,Joy Fielding,2022-10-09,2022-10-10,2022-10-17
278,REPA0579,Harper García,UNIS6290,Listening With My Heart,Heather Whitestone,2022-10-08,2022-10-10,2022-10-17
279,REPA0180,Ethan Kim,UNIL4484,As We Are Now: A Novel,May Sarton,2022-10-10,2022-10-10,2022-10-17
280,REPA0327,Grace Lopez,UNIK2566,When Words Matter Most : Thoughtful Words and Deeds to Express Just the Right Thing at Just the RightTime,Robyn Freedman Spizman,2022-10-10,2022-10-10,2022-10-17
281,REPA0089,Hannah Dubois,UNIJ1047,Sam Gunn Forever,Ben Bova,2022-10-08,2022-10-10,2022-10-17
282,REPA0182,Harper Novak,UNIC4986,Rebecca (Heinemann Guided Readers),John Milne,2022-10-07,2022-10-10,2022-10-17
283,REPA0242,Logan Verma,UNIH0631,Die ReifeprÃ?Â¼fung.,Charles Webb,2022-10-08,2022-10-10,2022-10-17
284,REPA0514,Olivia Lee,UNIA8690,Border Music,Robert James Waller,2022-10-08,2022-10-10,2022-10-17
285,REPA0263,Sophia Brown,UNIS7231,The Q Chronicles : Script Book #1,Gene Roddenberry,2022-10-08,2022-10-10,2022-10-17
286,REPA0343,Henry Novak,UNIQ7825,Franklin's Valentines (Franklin),Paulette Bourgeois,2022-10-08,2022-10-10,2022-10-17
287,REPA0271,Ava Lopez,UNIF4522,Mysterious Creatures (Mysteries of the Unknown),Time Life Books,2022-10-10,2022-10-10,2022-10-17
288,REPA0355,Sebastian Tanaka,UNIU1458,On Being a Friend,Eugene Kennedy,2022-10-09,2022-10-10,2022-10-17
289,REPA0151,Logan Rossi,UNIR2052,Changes for Molly: A Winter Story (American Girls Collection (Paper)),Valerie Tripp,2022-10-09,2022-10-10,2022-10-17
290,REPA0277,Daniel Baker,UNIH5578,The List of 7: A Novel,Mark Frost,2022-10-07,2022-10-10,2022-10-17
291,REPA0466,Hannah Tanaka,UNIC5133,Tainting Evidence : Behind the Scandals at the FBI Crime Lab,John Kelly,2022-10-08,2022-10-11,2022-10-18
292,REPA0126,Olivia Marino,UNIF9087,Nerve: Literate Smut,Genevieve Field,2022-10-08,2022-10-11,2022-10-18
293,REPA0208,Olivia Tanaka,UNID4689,Iron Wolf,Richard Adams,2022-10-11,2022-10-11,2022-10-18
294,REPA0087,Jackson Nguyen,UNIB5833,The Drowning Season,Alice Hoffman,2022-10-11,2022-10-11,2022-10-18
295,REPA0208,Olivia Tanaka,UNIS5132,Eternal Light,Paul J. Mcauley,2022-10-08,2022-10-11,2022-10-18
296,REPA0085,Hannah Haddad,UNIK4242,Black Leopard,Steven Voien,2022-10-09,2022-10-11,2022-10-18
297,REPA0187,Henry Tanaka,UNID4262,Mulliner Nights,P. G. Wodehouse,2022-10-11,2022-10-11,2022-10-18
298,REPA0241,Henry Lopez,UNIN4913,The New Georgia Guide,University Of Georgia Press,2022-10-11,2022-10-11,2022-10-18
299,REPA0200,Zoey Verma,UNIG9102,Conversations at the Girlville Diner: Finding God in the Hairdos &amp; the Hash Browns (Women/Inspirational),Kim Bolton,2022-10-10,2022-10-11,2022-10-18
300,REPA0254,Liam Ali,UNIW7641,Voices in the Garden,Dirk Bogarde,2022-10-09,2022-10-11,2022-10-18
301,REPA0419,Isabella Tanaka,UNID6616,Gifts of the Nile: Ancient Egyptian Faience,Florence Dunn Friedman,2022-10-10,2022-10-11,2022-10-18
302,REPA0094,Mason Cohen,UNIU3040,Divine Dreams: An Inquiry into Consciousness and the Supernatural,David Engle,2022-10-10,2022-10-11,2022-10-18
303,REPA0500,Jackson Lee,UNIO0550,Bush in Babylon: The Recolonisation of Iraq,Tariq Ali,2022-10-08,2022-10-11,2022-10-18
304,REPA0463,Mia Silva,UNIG1882,Careers for Nonconformists,Sandra Gurvis,2022-10-09,2022-10-11,2022-10-18
305,REPA0193,Noah Ali,UNIN8228,My Chocolate Redeemer,Christopher Hope,2022-10-08,2022-10-11,2022-10-18
306,REPA0038,Daniel García,UNIG0739,Dead Time,Andrew Neiderman,2022-10-09,2022-10-11,2022-10-18
307,REPA0024,Grace Baker,UNID4587,Something About Cecily (Avon Romance),Karen Kendall,2022-10-09,2022-10-12,2022-10-19
308,REPA0178,Lucas Dubois,UNIN4550,Blind Side: A Connor Westphal Mystery,Penny Warner,2022-10-11,2022-10-12,2022-10-19
309,REPA0483,Zoey Paredes,UNIT7604,Tribute to Religion (His The grand tour),Flavio Conti,2022-10-11,2022-10-12,2022-10-19
310,REPA0090,Daniel Choi,UNIN9932,A History of Rome: Down to the Reign of Constantine,Max Cary,2022-10-10,2022-10-12,2022-10-19
311,REPA0018,Aiden Paredes,UNIW5519,Ausgesetzt - Allein im Land der SeehundjÃ?Â¤ger,Margareta Lindberg,2022-10-12,2022-10-12,2022-10-19
312,REPA0582,Sofia Andersson,UNIN0531,The Novellas of John O'Hara (Modern Library (Hardcover)),John O'Hara,2022-10-12,2022-10-12,2022-10-19
313,REPA0421,Isabella Marino,UNIA1463,Return to Love (Arabesque),Viveca Carlysle,2022-10-11,2022-10-12,2022-10-19
314,REPA0233,Liam Kim,UNIW6473,Fundamentals of Early Childhood Education (3rd Edition),George S. Morrison,2022-10-09,2022-10-12,2022-10-19
315,REPA0234,Mason Müller,UNIM8662,Gunfighters,Leah Mccathy,2022-10-11,2022-10-12,2022-10-19
316,REPA0065,Mason Singh,UNIP2497,Notting Hill. Der Roman zum Film mit Julia Roberts &amp; Hugh Grant,Philip Oconnor,2022-10-09,2022-10-12,2022-10-19
317,REPA0457,Logan Johnson,UNIK8601,The Last Rogue,Connie Mason,2022-10-11,2022-10-12,2022-10-19
318,REPA0415,Ella Paredes,UNIG7473,A Scientific Romance : A Novel,Ronald Wright,2022-10-12,2022-10-12,2022-10-19
319,REPA0555,Ella Kim,UNIB9291,Atlas,Michel Serres,2022-10-11,2022-10-12,2022-10-19
320,REPA0104,Noah Tanaka,UNIF4164,Scholastic's A+ Junior Guide to Book Reports,Louise Colligan,2022-10-11,2022-10-12,2022-10-19
321,REPA0438,Lucas Kowalski,UNIF3750,Bride Of The Tiger,Heather Graham Pozzessere,2022-10-09,2022-10-12,2022-10-19
322,REPA0173,Noah Müller,UNIC6826,Vampires,John Steakley,2022-10-10,2022-10-12,2022-10-19
323,REPA0293,Olivia Novak,UNIG0995,The Nutcracker (Little Golden Book),Golden Books,2022-10-11,2022-10-12,2022-10-19
324,REPA0150,Isabella Paredes,UNIA8241,Daddy's Little Girl,Mary Higgins Clark,2022-10-09,2022-10-12,2022-10-19
325,REPA0287,Abigail García,UNIU4606,Miss Mackenzie,Anthony Trollope,2022-10-10,2022-10-12,2022-10-19
326,REPA0225,Henry Kim,UNIK7806,Final Cut Pro For Macintosh,Lisa Brenneis,2022-10-10,2022-10-12,2022-10-19
327,REPA0214,Sebastian Singh,UNIX1291,Cutting Edge #1 (3) (Cutting Edge),Linda Howard,2022-10-11,2022-10-12,2022-10-19
328,REPA0200,Zoey Verma,UNID5459,The Suitor,Sandy Hingston,2022-10-10,2022-10-12,2022-10-19
329,REPA0187,Henry Tanaka,UNIW1172,Wish for a Fish (Pictureback Reader),Harriet Ziefert,2022-10-09,2022-10-12,2022-10-19
330,REPA0390,Isabella Cohen,UNIV6757,Let It Shine,Josephine Cox,2022-10-09,2022-10-12,2022-10-19
331,REPA0020,Elijah Santos,UNIQ9392,Pedagogy of the Oppressed,Paulo Freire,2022-10-11,2022-10-12,2022-10-19
332,REPA0444,Alexander Santos,UNIM9022,Haunted Theaters,Barbara Smith,2022-10-09,2022-10-12,2022-10-19
333,REPA0260,Henry Rossi,UNIM0370,Here Comes Hungry Albert (ABC Adventure),Patricia Whitehead,2022-10-13,2022-10-13,2022-10-20
334,REPA0230,Liam Singh,UNIF7694,Voices of Hope,David Feintuch,2022-10-12,2022-10-13,2022-10-20
335,REPA0557,Lucas O'Brien,UNIU5314,When Men Believe in Love: A Book for Men Who Love Women &amp; the Women They Love,Susan Edwards,2022-10-13,2022-10-13,2022-10-20
336,REPA0383,Mason Patel,UNIS1808,Great Power Diplomacy: 1814-1914,Norman Rich,2022-10-10,2022-10-13,2022-10-20
337,REPA0525,Liam Rossi,UNIC8889,My Puppy Pack,Mouse Works,2022-10-13,2022-10-13,2022-10-20
338,REPA0283,Hannah Baker,UNIK7762,Los seis pilares de la autoestima,Nathaniel Branden,2022-10-11,2022-10-13,2022-10-20
339,REPA0061,Mateo Lopez,UNIU4663,The Four Men: A Farrago (20th century classics),Hilaire Belloc,2022-10-12,2022-10-13,2022-10-20
340,REPA0005,Abigail Santos,UNIU3399,Dayanita Singh: Myself Mona Ahmed,Dayanita Singh,2022-10-11,2022-10-13,2022-10-20
341,REPA0417,Sebastian Marino,UNIM4047,How big were the dinosaurs? (Junior scientists),C. E Thompson,2022-10-13,2022-10-13,2022-10-20
342,REPA0478,Riley Lopez,UNIQ8429,The Mothers' Book: Shared Experiences,Ronnie Friedland,2022-10-11,2022-10-13,2022-10-20
343,REPA0472,Emma Baker,UNIA8978,Heart Magic : Keeping Love Alive &amp; Well,Maria J. Andrade,2022-10-12,2022-10-13,2022-10-20
344,REPA0406,Grace Brown,UNIR1295,Leben bis 100.,Siegfried Meryn,2022-10-12,2022-10-13,2022-10-20
345,REPA0038,Daniel García,UNIS1617,The Haynes Weber Carburetor Manual: Zenith Stromberg-Su Carburetor Manual (Haynes Techbook Series),A. K. Legg,2022-10-12,2022-10-13,2022-10-20
346,REPA0294,Emma Novak,UNID2320,MY STORY,Sarah Ferguson,2022-10-13,2022-10-13,2022-10-20
347,REPA0367,Isabella Kowalski,UNIQ0803,Taking to the Air : The Rise of Michael Jordan,Jim Naughton,2022-10-10,2022-10-13,2022-10-20
348,REPA0509,Hannah Verma,UNIL5121,Pyramiden / MacBest. Zwei Romane von der bizarren Scheibenwelt.,Terry Pratchett,2022-10-12,2022-10-13,2022-10-20
349,REPA0554,Amelia Nguyen,UNIJ9099,Beyond the Sky and the Earth: A Journey into Bhutan,Jamie Zeppa,2022-10-10,2022-10-13,2022-10-20
350,REPA0222,Aiden García,UNII3777,The Scales of Justice,George Jonas,2022-10-12,2022-10-13,2022-10-20
351,REPA0293,Olivia Novak,UNIN8918,The Mystery of Agatha Christie,Gwen Robyns,2022-10-11,2022-10-13,2022-10-20
352,REPA0090,Daniel Choi,UNIT9970,Messie Free: Finding the Neat Person Inside You and Your Messiemate,Sandra Felton,2022-10-11,2022-10-13,2022-10-20
353,REPA0131,Grace Kowalski,UNIF2316,Back to the Future: A Novel,George Gipe,2022-10-11,2022-10-13,2022-10-20
354,REPA0447,Noah Haddad,UNIS9889,Collins Gem Dictionary German,Harpercollins,2022-10-12,2022-10-13,2022-10-20
355,REPA0461,Liam Jensen,UNIA4660,Captains of the Sands,Jorge Amado,2022-10-10,2022-10-13,2022-10-20
356,REPA0028,Ethan Lopez,UNIK1632,The Rough Guide to Scotland (4th Edition),Rough Guides,2022-10-12,2022-10-13,2022-10-20
357,REPA0374,Zoey Lee,UNIG6804,Cold Shoulder,Lynda La Plante,2022-10-10,2022-10-13,2022-10-20
358,REPA0381,Mateo Jensen,UNIM1379,The Hungry Duckling (Little Animal Adventures),Claude Clement,2022-10-14,2022-10-14,2022-10-21
359,REPA0432,Liam Tanaka,UNIM5999,Antiques at Home: Cherchez's Book of Collecting and Decorating With Antiques,Barbara Milo Ohrbach,2022-10-13,2022-10-14,2022-10-21
360,REPA0576,Elijah Singh,UNIG2041,The Devil that Danced on the Water: A Daughter's Quest,Aminatta Forna,2022-10-11,2022-10-14,2022-10-21
361,REPA0236,Hannah Patel,UNIR8273,Stormlight (Forgotten Realms: The Harpers),Ed Greenwood,2022-10-14,2022-10-14,2022-10-21
362,REPA0195,Grace Müller,UNIK2576,SHE WALKS IN BEAUTY : SHE WALKS IN BEAUTY,Sarah Shankman,2022-10-14,2022-10-14,2022-10-21
363,REPA0528,Ethan Patel,UNIJ4255,A Darkness upon the Ice,William R. Forstchen,2022-10-13,2022-10-14,2022-10-21
364,REPA0519,Henry Silva,UNIH5455,A Little Book of Pendulum Magic,D. J. Conway,2022-10-11,2022-10-14,2022-10-21
365,REPA0143,Noah Marino,UNIJ9012,Heart Steps: Prayers and Declarations for a Creative Life,Julia Cameron,2022-10-11,2022-10-14,2022-10-21
366,REPA0170,Evelyn Lopez,UNIL9060,HH-WHAT'S THAT,Happy House,2022-10-11,2022-10-14,2022-10-21
367,REPA0005,Abigail Santos,UNIG7945,God's Little Devotional Book for Graduates (Gift Series),Honor Books,2022-10-12,2022-10-14,2022-10-21
368,REPA0042,James Patel,UNIQ0694,Twice over lightly;: New York then and now,Helen Hayes,2022-10-12,2022-10-14,2022-10-21
369,REPA0131,Grace Kowalski,UNIA8170,Voyager,Diana Gabaldon,2022-10-14,2022-10-14,2022-10-21
370,REPA0468,Elijah Nguyen,UNIV4593,The Devil's Alternative (Bull's-eye S.),Frederick Forsyth,2022-10-11,2022-10-14,2022-10-21
371,REPA0300,Hannah Choi,UNIA1636,Material Witness,Robert K. Tanenbaum,2022-10-14,2022-10-14,2022-10-21
372,REPA0359,Abigail Novak,UNIN9672,Le Malade imaginaire,Moliã?Â¨Re,2022-10-12,2022-10-14,2022-10-21
373,REPA0570,Evelyn Santos,UNIT6712,The Veracruz Blues,Mark Winegardner,2022-10-13,2022-10-14,2022-10-21
374,REPA0366,Mason Dubois,UNIH3843,Charting Your Goals: Personal Life-Goals Planner,Dan Dahl,2022-10-13,2022-10-14,2022-10-21
375,REPA0102,Henry Nguyen,UNIP2835,LA Vida Sale Al Encuentro (ColecciÃ³n Libros de bolsillo Z),Martin Vigil,2022-10-13,2022-10-14,2022-10-21
376,REPA0577,Mateo García,UNIM5999,Antiques at Home: Cherchez's Book of Collecting and Decorating With Antiques,Barbara Milo Ohrbach,2022-10-12,2022-10-15,2022-10-22
377,REPA0148,Daniel Ali,UNIL0782,The Apple Orchard Bed and Breakfast (Five Star First Edition Romance Series),Ron Mcadoo,2022-10-15,2022-10-15,2022-10-22
378,REPA0501,Ella Müller,UNIC0165,Magic Hour,Susan Isaacs,2022-10-12,2022-10-15,2022-10-22
